condition_id,kind,seed,model,population,condition,framing,scale_labels,probe_calls,dispersion_compression,absolute_mean_shift,compression_q1_family_importance,compression_q182_homosexuality,compression_q188_euthanasia,mean_shift_q1_family_importance,mean_shift_q182_homosexuality,mean_shift_q188_euthanasia,tar_event_member,tar_prompt_member
population-netherlands__condition-private__model-qwen3.5-4b,variation,6003,qwen3.5-4b,netherlands,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__model-qwen3.5-4b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__model-qwen3.5-4b/seed_6003/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-private__model-qwen3.5-4b,variation,6004,qwen3.5-4b,netherlands,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__model-qwen3.5-4b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__model-qwen3.5-4b/seed_6004/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-private__model-qwen3.5-4b,variation,6005,qwen3.5-4b,netherlands,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__model-qwen3.5-4b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__model-qwen3.5-4b/seed_6005/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-private__model-qwen3.5-4b,variation,6006,qwen3.5-4b,netherlands,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__model-qwen3.5-4b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__model-qwen3.5-4b/seed_6006/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-observed__model-qwen3.5-4b,variation,6001,qwen3.5-4b,netherlands,observed,neutral,default,144,0.8653381642512077,0.652777777777778,0.21195652173913046,2.3840579710144927,0.0,0.375,-1.583333333333334,0.0,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-qwen3.5-4b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-qwen3.5-4b/seed_6001/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-observed__model-qwen3.5-4b,variation,6002,qwen3.5-4b,netherlands,observed,neutral,default,144,0.8888888888888888,0.6111111111111113,0.21195652173913046,2.454710144927536,0.0,0.375,-1.458333333333334,0.0,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-qwen3.5-4b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-qwen3.5-4b/seed_6002/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-observed__model-qwen3.5-4b,variation,6003,qwen3.5-4b,netherlands,observed,neutral,default,144,0.7620772946859904,0.6111111111111113,0.21195652173913046,2.074275362318841,0.0,0.375,-1.458333333333334,0.0,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-qwen3.5-4b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-qwen3.5-4b/seed_6003/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-observed__model-qwen3.5-4b,variation,6004,qwen3.5-4b,netherlands,observed,neutral,default,144,1.0169082125603863,0.6666666666666669,0.2536231884057971,2.7971014492753623,0.0,0.4166666666666665,-1.583333333333334,0.0,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-qwen3.5-4b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-qwen3.5-4b/seed_6004/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-observed__model-qwen3.5-4b,variation,6005,qwen3.5-4b,netherlands,observed,neutral,default,144,0.8309178743961354,0.6944444444444446,0.21195652173913046,2.280797101449276,0.0,0.375,-1.708333333333334,0.0,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-qwen3.5-4b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-qwen3.5-4b/seed_6005/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-observed__model-qwen3.5-4b,variation,6006,qwen3.5-4b,netherlands,observed,neutral,default,144,1.0030193236714975,0.652777777777778,0.21195652173913046,2.7971014492753623,0.0,0.375,-1.583333333333334,0.0,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-qwen3.5-4b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-qwen3.5-4b/seed_6006/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__model-qwen3.5-4b,variation,6001,qwen3.5-4b,jordan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__model-qwen3.5-4b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__model-qwen3.5-4b/seed_6001/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__model-qwen3.5-4b,variation,6002,qwen3.5-4b,jordan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__model-qwen3.5-4b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__model-qwen3.5-4b/seed_6002/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__model-qwen3.5-4b,variation,6003,qwen3.5-4b,jordan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__model-qwen3.5-4b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__model-qwen3.5-4b/seed_6003/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__model-qwen3.5-4b,variation,6004,qwen3.5-4b,jordan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__model-qwen3.5-4b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__model-qwen3.5-4b/seed_6004/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__model-qwen3.5-4b,variation,6005,qwen3.5-4b,jordan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__model-qwen3.5-4b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__model-qwen3.5-4b/seed_6005/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__model-qwen3.5-4b,variation,6006,qwen3.5-4b,jordan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__model-qwen3.5-4b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__model-qwen3.5-4b/seed_6006/run/prompts_and_responses.jsonl.gz
population-jordan__condition-observed__model-qwen3.5-4b,variation,6001,qwen3.5-4b,jordan,observed,neutral,default,144,0.9178743961352658,0.2777777777777777,0.0,2.7536231884057973,0.0,0.0,0.833333333333333,0.0,observed_norms/sweeps/runs/population-jordan__condition-observed__model-qwen3.5-4b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-observed__model-qwen3.5-4b/seed_6001/run/prompts_and_responses.jsonl.gz
population-jordan__condition-observed__model-qwen3.5-4b,variation,6002,qwen3.5-4b,jordan,observed,neutral,default,144,0.9178743961352658,0.2777777777777777,0.0,2.7536231884057973,0.0,0.0,0.833333333333333,0.0,observed_norms/sweeps/runs/population-jordan__condition-observed__model-qwen3.5-4b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-observed__model-qwen3.5-4b/seed_6002/run/prompts_and_responses.jsonl.gz
population-jordan__condition-observed__model-qwen3.5-4b,variation,6003,qwen3.5-4b,jordan,observed,neutral,default,144,0.9178743961352658,0.2777777777777777,0.0,2.7536231884057973,0.0,0.0,0.833333333333333,0.0,observed_norms/sweeps/runs/population-jordan__condition-observed__model-qwen3.5-4b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-observed__model-qwen3.5-4b/seed_6003/run/prompts_and_responses.jsonl.gz
population-jordan__condition-observed__model-qwen3.5-4b,variation,6004,qwen3.5-4b,jordan,observed,neutral,default,144,0.9178743961352658,0.2777777777777777,0.0,2.7536231884057973,0.0,0.0,0.833333333333333,0.0,observed_norms/sweeps/runs/population-jordan__condition-observed__model-qwen3.5-4b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-observed__model-qwen3.5-4b/seed_6004/run/prompts_and_responses.jsonl.gz
population-jordan__condition-observed__model-qwen3.5-4b,variation,6005,qwen3.5-4b,jordan,observed,neutral,default,144,0.9178743961352658,0.2777777777777777,0.0,2.7536231884057973,0.0,0.0,0.833333333333333,0.0,observed_norms/sweeps/runs/population-jordan__condition-observed__model-qwen3.5-4b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-observed__model-qwen3.5-4b/seed_6005/run/prompts_and_responses.jsonl.gz
population-jordan__condition-observed__model-qwen3.5-4b,variation,6006,qwen3.5-4b,jordan,observed,neutral,default,144,0.9178743961352658,0.2777777777777777,0.0,2.7536231884057973,0.0,0.0,0.833333333333333,0.0,observed_norms/sweeps/runs/population-jordan__condition-observed__model-qwen3.5-4b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-observed__model-qwen3.5-4b/seed_6006/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__model-qwen3.5-4b,variation,6001,qwen3.5-4b,japan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__model-qwen3.5-4b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__model-qwen3.5-4b/seed_6001/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__model-qwen3.5-4b,variation,6002,qwen3.5-4b,japan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__model-qwen3.5-4b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__model-qwen3.5-4b/seed_6002/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__model-qwen3.5-4b,variation,6003,qwen3.5-4b,japan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__model-qwen3.5-4b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__model-qwen3.5-4b/seed_6003/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__model-qwen3.5-4b,variation,6004,qwen3.5-4b,japan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__model-qwen3.5-4b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__model-qwen3.5-4b/seed_6004/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__model-qwen3.5-4b,variation,6005,qwen3.5-4b,japan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__model-qwen3.5-4b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__model-qwen3.5-4b/seed_6005/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__model-qwen3.5-4b,variation,6006,qwen3.5-4b,japan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__model-qwen3.5-4b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__model-qwen3.5-4b/seed_6006/run/prompts_and_responses.jsonl.gz
population-japan__condition-observed__model-qwen3.5-4b,variation,6001,qwen3.5-4b,japan,observed,neutral,default,144,1.2493961352657006,0.12500000000000014,0.15398550724637683,3.5942028985507246,0.0,0.20833333333333348,-0.16666666666666696,0.0,observed_norms/sweeps/runs/population-japan__condition-observed__model-qwen3.5-4b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-observed__model-qwen3.5-4b/seed_6001/run/prompts_and_responses.jsonl.gz
population-japan__condition-observed__model-qwen3.5-4b,variation,6002,qwen3.5-4b,japan,observed,neutral,default,144,1.0736714975845412,0.11111111111111116,0.1721014492753623,3.048913043478261,0.0,0.20833333333333348,-0.125,0.0,observed_norms/sweeps/runs/population-japan__condition-observed__model-qwen3.5-4b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-observed__model-qwen3.5-4b/seed_6002/run/prompts_and_responses.jsonl.gz
population-japan__condition-observed__model-qwen3.5-4b,variation,6003,qwen3.5-4b,japan,observed,neutral,default,144,1.067632850241546,0.11111111111111116,0.15398550724637683,3.048913043478261,0.0,0.20833333333333348,-0.125,0.0,observed_norms/sweeps/runs/population-japan__condition-observed__model-qwen3.5-4b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-observed__model-qwen3.5-4b/seed_6003/run/prompts_and_responses.jsonl.gz
population-japan__condition-observed__model-qwen3.5-4b,variation,6004,qwen3.5-4b,japan,observed,neutral,default,144,1.5048309178743962,0.08333333333333348,0.15398550724637683,4.3605072463768115,0.0,0.20833333333333348,0.04166666666666696,0.0,observed_norms/sweeps/runs/population-japan__condition-observed__model-qwen3.5-4b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-observed__model-qwen3.5-4b/seed_6004/run/prompts_and_responses.jsonl.gz
population-japan__condition-observed__model-qwen3.5-4b,variation,6005,qwen3.5-4b,japan,observed,neutral,default,144,1.5072463768115945,0.08333333333333348,0.15398550724637683,4.367753623188406,0.0,0.20833333333333348,0.04166666666666696,0.0,observed_norms/sweeps/runs/population-japan__condition-observed__model-qwen3.5-4b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-observed__model-qwen3.5-4b/seed_6005/run/prompts_and_responses.jsonl.gz
population-japan__condition-observed__model-qwen3.5-4b,variation,6006,qwen3.5-4b,japan,observed,neutral,default,144,1.2493961352657006,0.12500000000000014,0.15398550724637683,3.5942028985507246,0.0,0.20833333333333348,-0.16666666666666696,0.0,observed_norms/sweeps/runs/population-japan__condition-observed__model-qwen3.5-4b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-observed__model-qwen3.5-4b/seed_6006/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__model-qwen3.5-4b,variation,6001,qwen3.5-4b,mixed,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__model-qwen3.5-4b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__model-qwen3.5-4b/seed_6001/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__model-qwen3.5-4b,variation,6002,qwen3.5-4b,mixed,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__model-qwen3.5-4b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__model-qwen3.5-4b/seed_6002/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__model-qwen3.5-4b,variation,6003,qwen3.5-4b,mixed,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__model-qwen3.5-4b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__model-qwen3.5-4b/seed_6003/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__model-qwen3.5-4b,variation,6004,qwen3.5-4b,mixed,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__model-qwen3.5-4b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__model-qwen3.5-4b/seed_6004/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__model-qwen3.5-4b,variation,6005,qwen3.5-4b,mixed,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__model-qwen3.5-4b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__model-qwen3.5-4b/seed_6005/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__model-qwen3.5-4b,variation,6006,qwen3.5-4b,mixed,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__model-qwen3.5-4b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__model-qwen3.5-4b/seed_6006/run/prompts_and_responses.jsonl.gz
population-mixed__condition-observed__model-qwen3.5-4b,variation,6001,qwen3.5-4b,mixed,observed,neutral,default,144,1.0235507246376816,0.18055555555555536,-0.0815217391304348,3.1521739130434794,0.0,-0.125,-0.4166666666666661,0.0,observed_norms/sweeps/runs/population-mixed__condition-observed__model-qwen3.5-4b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-observed__model-qwen3.5-4b/seed_6001/run/prompts_and_responses.jsonl.gz
population-mixed__condition-observed__model-qwen3.5-4b,variation,6002,qwen3.5-4b,mixed,observed,neutral,default,144,1.0579710144927537,0.16666666666666652,-0.10144927536231883,3.27536231884058,0.0,-0.16666666666666652,-0.33333333333333304,0.0,observed_norms/sweeps/runs/population-mixed__condition-observed__model-qwen3.5-4b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-observed__model-qwen3.5-4b/seed_6002/run/prompts_and_responses.jsonl.gz
population-mixed__condition-observed__model-qwen3.5-4b,variation,6003,qwen3.5-4b,mixed,observed,neutral,default,144,1.0531400966183575,0.16666666666666652,-0.11594202898550726,3.27536231884058,0.0,-0.16666666666666652,-0.33333333333333304,0.0,observed_norms/sweeps/runs/population-mixed__condition-observed__model-qwen3.5-4b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-observed__model-qwen3.5-4b/seed_6003/run/prompts_and_responses.jsonl.gz
population-mixed__condition-observed__model-qwen3.5-4b,variation,6004,qwen3.5-4b,mixed,observed,neutral,default,144,1.0531400966183575,0.16666666666666652,-0.11594202898550726,3.27536231884058,0.0,-0.16666666666666652,-0.33333333333333304,0.0,observed_norms/sweeps/runs/population-mixed__condition-observed__model-qwen3.5-4b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-observed__model-qwen3.5-4b/seed_6004/run/prompts_and_responses.jsonl.gz
population-mixed__condition-observed__model-qwen3.5-4b,variation,6005,qwen3.5-4b,mixed,observed,neutral,default,144,1.0531400966183575,0.16666666666666652,-0.11594202898550726,3.27536231884058,0.0,-0.16666666666666652,-0.33333333333333304,0.0,observed_norms/sweeps/runs/population-mixed__condition-observed__model-qwen3.5-4b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-observed__model-qwen3.5-4b/seed_6005/run/prompts_and_responses.jsonl.gz
population-mixed__condition-observed__model-qwen3.5-4b,variation,6006,qwen3.5-4b,mixed,observed,neutral,default,144,1.0531400966183575,0.16666666666666652,-0.11594202898550726,3.27536231884058,0.0,-0.16666666666666652,-0.33333333333333304,0.0,observed_norms/sweeps/runs/population-mixed__condition-observed__model-qwen3.5-4b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-observed__model-qwen3.5-4b/seed_6006/run/prompts_and_responses.jsonl.gz
population-us__condition-private__model-gemma-4-31b,variation,6001,gemma-4-31b,us,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-us__condition-private__model-gemma-4-31b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-private__model-gemma-4-31b/seed_6001/run/prompts_and_responses.jsonl.gz
population-us__condition-private__model-gemma-4-31b,variation,6002,gemma-4-31b,us,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-us__condition-private__model-gemma-4-31b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-private__model-gemma-4-31b/seed_6002/run/prompts_and_responses.jsonl.gz
population-us__condition-private__model-gemma-4-31b,variation,6003,gemma-4-31b,us,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-us__condition-private__model-gemma-4-31b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-private__model-gemma-4-31b/seed_6003/run/prompts_and_responses.jsonl.gz
population-us__condition-private__model-gemma-4-31b,variation,6004,gemma-4-31b,us,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-us__condition-private__model-gemma-4-31b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-private__model-gemma-4-31b/seed_6004/run/prompts_and_responses.jsonl.gz
population-us__condition-private__model-gemma-4-31b,variation,6005,gemma-4-31b,us,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-us__condition-private__model-gemma-4-31b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-private__model-gemma-4-31b/seed_6005/run/prompts_and_responses.jsonl.gz
population-us__condition-private__model-gemma-4-31b,variation,6006,gemma-4-31b,us,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-us__condition-private__model-gemma-4-31b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-private__model-gemma-4-31b/seed_6006/run/prompts_and_responses.jsonl.gz
population-us__condition-observed__model-gemma-4-31b,variation,6001,gemma-4-31b,us,observed,neutral,default,144,0.39613526570048324,0.1388888888888887,0.0,0.9275362318840583,0.2608695652173913,0.0,0.4166666666666661,0.0,observed_norms/sweeps/runs/population-us__condition-observed__model-gemma-4-31b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-observed__model-gemma-4-31b/seed_6001/run/prompts_and_responses.jsonl.gz
population-us__condition-observed__model-gemma-4-31b,variation,6002,gemma-4-31b,us,observed,neutral,default,144,0.39613526570048324,0.1388888888888887,0.0,0.9275362318840583,0.2608695652173913,0.0,0.4166666666666661,0.0,observed_norms/sweeps/runs/population-us__condition-observed__model-gemma-4-31b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-observed__model-gemma-4-31b/seed_6002/run/prompts_and_responses.jsonl.gz
population-us__condition-observed__model-gemma-4-31b,variation,6003,gemma-4-31b,us,observed,neutral,default,144,0.39613526570048324,0.1388888888888887,0.0,0.9275362318840583,0.2608695652173913,0.0,0.4166666666666661,0.0,observed_norms/sweeps/runs/population-us__condition-observed__model-gemma-4-31b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-observed__model-gemma-4-31b/seed_6003/run/prompts_and_responses.jsonl.gz
population-us__condition-observed__model-gemma-4-31b,variation,6004,gemma-4-31b,us,observed,neutral,default,144,0.39613526570048324,0.1388888888888887,0.0,0.9275362318840583,0.2608695652173913,0.0,0.4166666666666661,0.0,observed_norms/sweeps/runs/population-us__condition-observed__model-gemma-4-31b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-observed__model-gemma-4-31b/seed_6004/run/prompts_and_responses.jsonl.gz
population-us__condition-observed__model-gemma-4-31b,variation,6005,gemma-4-31b,us,observed,neutral,default,144,0.39613526570048324,0.1388888888888887,0.0,0.9275362318840583,0.2608695652173913,0.0,0.4166666666666661,0.0,observed_norms/sweeps/runs/population-us__condition-observed__model-gemma-4-31b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-observed__model-gemma-4-31b/seed_6005/run/prompts_and_responses.jsonl.gz
population-us__condition-observed__model-gemma-4-31b,variation,6006,gemma-4-31b,us,observed,neutral,default,144,0.39613526570048324,0.1388888888888887,0.0,0.9275362318840583,0.2608695652173913,0.0,0.4166666666666661,0.0,observed_norms/sweeps/runs/population-us__condition-observed__model-gemma-4-31b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-observed__model-gemma-4-31b/seed_6006/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-private__model-gemma-4-31b,variation,6001,gemma-4-31b,netherlands,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__model-gemma-4-31b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__model-gemma-4-31b/seed_6001/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-private__model-gemma-4-31b,variation,6002,gemma-4-31b,netherlands,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__model-gemma-4-31b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__model-gemma-4-31b/seed_6002/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-private__model-gemma-4-31b,variation,6003,gemma-4-31b,netherlands,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__model-gemma-4-31b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__model-gemma-4-31b/seed_6003/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-private__model-gemma-4-31b,variation,6004,gemma-4-31b,netherlands,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__model-gemma-4-31b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__model-gemma-4-31b/seed_6004/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-private__model-gemma-4-31b,variation,6005,gemma-4-31b,netherlands,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__model-gemma-4-31b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__model-gemma-4-31b/seed_6005/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-private__model-gemma-4-31b,variation,6006,gemma-4-31b,netherlands,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__model-gemma-4-31b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__model-gemma-4-31b/seed_6006/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-observed__model-gemma-4-31b,variation,6001,gemma-4-31b,netherlands,observed,neutral,default,144,0.39673913043478265,0.5416666666666666,0.0,1.190217391304348,0.0,0.0,0.625,1.0,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-gemma-4-31b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-gemma-4-31b/seed_6001/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-observed__model-gemma-4-31b,variation,6002,gemma-4-31b,netherlands,observed,neutral,default,144,0.39673913043478265,0.5416666666666666,0.0,1.190217391304348,0.0,0.0,0.625,1.0,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-gemma-4-31b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-gemma-4-31b/seed_6002/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-observed__model-gemma-4-31b,variation,6003,gemma-4-31b,netherlands,observed,neutral,default,144,0.39673913043478265,0.5416666666666666,0.0,1.190217391304348,0.0,0.0,0.625,1.0,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-gemma-4-31b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-gemma-4-31b/seed_6003/run/prompts_and_responses.jsonl.gz
