seed,graph_file,memory_architecture,model,topic,treatment_value,treatment_condition,treatment_tar_member,reference_value,reference_condition,reference_tar_member,signed_effect,stratum_id,claim_id,official_parent,design_variable,design_level,condition_id,tar_probe_member,exposure_rule
4004,random,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.1875,exposure_rule=stance-opp|graph_file=random|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-opp__graph_file-random,polarization/sweeps/runs/exposure_rule-stance-opp__graph_file-random/seed_4004/run/probe_events.jsonl.gz,stance-opp
4005,random,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.1875,exposure_rule=stance-opp|graph_file=random|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-opp__graph_file-random,polarization/sweeps/runs/exposure_rule-stance-opp__graph_file-random/seed_4005/run/probe_events.jsonl.gz,stance-opp
4001,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=recsys|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-scale-free,polarization/sweeps/runs/exposure_rule-recsys__graph_file-scale-free/seed_4001/run/probe_events.jsonl.gz,recsys
4002,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.1875,exposure_rule=recsys|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-scale-free,polarization/sweeps/runs/exposure_rule-recsys__graph_file-scale-free/seed_4002/run/probe_events.jsonl.gz,recsys
4003,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.3125,exposure_rule=recsys|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-scale-free,polarization/sweeps/runs/exposure_rule-recsys__graph_file-scale-free/seed_4003/run/probe_events.jsonl.gz,recsys
4004,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,-0.125,exposure_rule=recsys|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-scale-free,polarization/sweeps/runs/exposure_rule-recsys__graph_file-scale-free/seed_4004/run/probe_events.jsonl.gz,recsys
4005,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.3125,exposure_rule=recsys|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-scale-free,polarization/sweeps/runs/exposure_rule-recsys__graph_file-scale-free/seed_4005/run/probe_events.jsonl.gz,recsys
4001,small-world,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=recsys|graph_file=small-world|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-small-world,polarization/sweeps/runs/exposure_rule-recsys__graph_file-small-world/seed_4001/run/probe_events.jsonl.gz,recsys
4002,small-world,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.1875,exposure_rule=recsys|graph_file=small-world|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-small-world,polarization/sweeps/runs/exposure_rule-recsys__graph_file-small-world/seed_4002/run/probe_events.jsonl.gz,recsys
4003,small-world,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.3125,exposure_rule=recsys|graph_file=small-world|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-small-world,polarization/sweeps/runs/exposure_rule-recsys__graph_file-small-world/seed_4003/run/probe_events.jsonl.gz,recsys
4004,small-world,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.1875,exposure_rule=recsys|graph_file=small-world|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-small-world,polarization/sweeps/runs/exposure_rule-recsys__graph_file-small-world/seed_4004/run/probe_events.jsonl.gz,recsys
4005,small-world,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=recsys|graph_file=small-world|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-small-world,polarization/sweeps/runs/exposure_rule-recsys__graph_file-small-world/seed_4005/run/probe_events.jsonl.gz,recsys
4001,random,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=recsys|graph_file=random|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-random,polarization/sweeps/runs/exposure_rule-recsys__graph_file-random/seed_4001/run/probe_events.jsonl.gz,recsys
4002,random,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0625,exposure_rule=recsys|graph_file=random|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-random,polarization/sweeps/runs/exposure_rule-recsys__graph_file-random/seed_4002/run/probe_events.jsonl.gz,recsys
4003,random,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.25,exposure_rule=recsys|graph_file=random|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-random,polarization/sweeps/runs/exposure_rule-recsys__graph_file-random/seed_4003/run/probe_events.jsonl.gz,recsys
4004,random,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0625,exposure_rule=recsys|graph_file=random|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-random,polarization/sweeps/runs/exposure_rule-recsys__graph_file-random/seed_4004/run/probe_events.jsonl.gz,recsys
4005,random,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0625,exposure_rule=recsys|graph_file=random|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-random,polarization/sweeps/runs/exposure_rule-recsys__graph_file-random/seed_4005/run/probe_events.jsonl.gz,recsys
4001,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.1875,exposure_rule=recsys-rev|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys-rev__graph_file-scale-free,polarization/sweeps/runs/exposure_rule-recsys-rev__graph_file-scale-free/seed_4001/run/probe_events.jsonl.gz,recsys-rev
4002,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0625,exposure_rule=recsys-rev|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys-rev__graph_file-scale-free,polarization/sweeps/runs/exposure_rule-recsys-rev__graph_file-scale-free/seed_4002/run/probe_events.jsonl.gz,recsys-rev
4003,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=recsys-rev|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys-rev__graph_file-scale-free,polarization/sweeps/runs/exposure_rule-recsys-rev__graph_file-scale-free/seed_4003/run/probe_events.jsonl.gz,recsys-rev
4004,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.75,exposure_rule=recsys-rev|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys-rev__graph_file-scale-free,polarization/sweeps/runs/exposure_rule-recsys-rev__graph_file-scale-free/seed_4004/run/probe_events.jsonl.gz,recsys-rev
4005,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=recsys-rev|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys-rev__graph_file-scale-free,polarization/sweeps/runs/exposure_rule-recsys-rev__graph_file-scale-free/seed_4005/run/probe_events.jsonl.gz,recsys-rev
4001,small-world,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.1875,exposure_rule=recsys-rev|graph_file=small-world|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys-rev__graph_file-small-world,polarization/sweeps/runs/exposure_rule-recsys-rev__graph_file-small-world/seed_4001/run/probe_events.jsonl.gz,recsys-rev
4002,small-world,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=recsys-rev|graph_file=small-world|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys-rev__graph_file-small-world,polarization/sweeps/runs/exposure_rule-recsys-rev__graph_file-small-world/seed_4002/run/probe_events.jsonl.gz,recsys-rev
4003,small-world,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.3125,exposure_rule=recsys-rev|graph_file=small-world|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys-rev__graph_file-small-world,polarization/sweeps/runs/exposure_rule-recsys-rev__graph_file-small-world/seed_4003/run/probe_events.jsonl.gz,recsys-rev
4004,small-world,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=recsys-rev|graph_file=small-world|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys-rev__graph_file-small-world,polarization/sweeps/runs/exposure_rule-recsys-rev__graph_file-small-world/seed_4004/run/probe_events.jsonl.gz,recsys-rev
4005,small-world,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.25,exposure_rule=recsys-rev|graph_file=small-world|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys-rev__graph_file-small-world,polarization/sweeps/runs/exposure_rule-recsys-rev__graph_file-small-world/seed_4005/run/probe_events.jsonl.gz,recsys-rev
4001,random,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=recsys-rev|graph_file=random|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys-rev__graph_file-random,polarization/sweeps/runs/exposure_rule-recsys-rev__graph_file-random/seed_4001/run/probe_events.jsonl.gz,recsys-rev
4002,random,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.1875,exposure_rule=recsys-rev|graph_file=random|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys-rev__graph_file-random,polarization/sweeps/runs/exposure_rule-recsys-rev__graph_file-random/seed_4002/run/probe_events.jsonl.gz,recsys-rev
4003,random,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.4375,exposure_rule=recsys-rev|graph_file=random|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys-rev__graph_file-random,polarization/sweeps/runs/exposure_rule-recsys-rev__graph_file-random/seed_4003/run/probe_events.jsonl.gz,recsys-rev
4004,random,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.25,exposure_rule=recsys-rev|graph_file=random|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys-rev__graph_file-random,polarization/sweeps/runs/exposure_rule-recsys-rev__graph_file-random/seed_4004/run/probe_events.jsonl.gz,recsys-rev
4005,random,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.3125,exposure_rule=recsys-rev|graph_file=random|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys-rev__graph_file-random,polarization/sweeps/runs/exposure_rule-recsys-rev__graph_file-random/seed_4005/run/probe_events.jsonl.gz,recsys-rev
4001,scale-free,none,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=chrono|graph_file=scale-free|memory_architecture=none|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__memory_architecture-none,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__memory_architecture-none/seed_4001/run/probe_events.jsonl.gz,chrono
4002,scale-free,none,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=chrono|graph_file=scale-free|memory_architecture=none|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__memory_architecture-none,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__memory_architecture-none/seed_4002/run/probe_events.jsonl.gz,chrono
4003,scale-free,none,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=chrono|graph_file=scale-free|memory_architecture=none|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__memory_architecture-none,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__memory_architecture-none/seed_4003/run/probe_events.jsonl.gz,chrono
4004,scale-free,none,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=chrono|graph_file=scale-free|memory_architecture=none|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__memory_architecture-none,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__memory_architecture-none/seed_4004/run/probe_events.jsonl.gz,chrono
4005,scale-free,none,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=chrono|graph_file=scale-free|memory_architecture=none|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__memory_architecture-none,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__memory_architecture-none/seed_4005/run/probe_events.jsonl.gz,chrono
4001,scale-free,none,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=none|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-none,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-none/seed_4001/run/probe_events.jsonl.gz,stance-sim
4002,scale-free,none,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=none|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-none,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-none/seed_4002/run/probe_events.jsonl.gz,stance-sim
4003,scale-free,none,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=none|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-none,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-none/seed_4003/run/probe_events.jsonl.gz,stance-sim
4004,scale-free,none,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=none|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-none,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-none/seed_4004/run/probe_events.jsonl.gz,stance-sim
4005,scale-free,none,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=none|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-none,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-none/seed_4005/run/probe_events.jsonl.gz,stance-sim
4001,scale-free,summary,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=chrono|graph_file=scale-free|memory_architecture=summary|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__memory_architecture-summary,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__memory_architecture-summary/seed_4001/run/probe_events.jsonl.gz,chrono
4002,scale-free,summary,qwen3.5-27b-fp8,euthanasia,,,,,,,0.625,exposure_rule=chrono|graph_file=scale-free|memory_architecture=summary|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__memory_architecture-summary,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__memory_architecture-summary/seed_4002/run/probe_events.jsonl.gz,chrono
4003,scale-free,summary,qwen3.5-27b-fp8,euthanasia,,,,,,,0.375,exposure_rule=chrono|graph_file=scale-free|memory_architecture=summary|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__memory_architecture-summary,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__memory_architecture-summary/seed_4003/run/probe_events.jsonl.gz,chrono
4004,scale-free,summary,qwen3.5-27b-fp8,euthanasia,,,,,,,0.3125,exposure_rule=chrono|graph_file=scale-free|memory_architecture=summary|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__memory_architecture-summary,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__memory_architecture-summary/seed_4004/run/probe_events.jsonl.gz,chrono
4005,scale-free,summary,qwen3.5-27b-fp8,euthanasia,,,,,,,0.1875,exposure_rule=chrono|graph_file=scale-free|memory_architecture=summary|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__memory_architecture-summary,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__memory_architecture-summary/seed_4005/run/probe_events.jsonl.gz,chrono
4001,scale-free,summary,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0625,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=summary|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-summary,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-summary/seed_4001/run/probe_events.jsonl.gz,stance-sim
4002,scale-free,summary,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=summary|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-summary,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-summary/seed_4002/run/probe_events.jsonl.gz,stance-sim
4003,scale-free,summary,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0625,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=summary|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-summary,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-summary/seed_4003/run/probe_events.jsonl.gz,stance-sim
4004,scale-free,summary,qwen3.5-27b-fp8,euthanasia,,,,,,,0.3125,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=summary|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-summary,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-summary/seed_4004/run/probe_events.jsonl.gz,stance-sim
4005,scale-free,summary,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=summary|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-summary,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__memory_architecture-summary/seed_4005/run/probe_events.jsonl.gz,stance-sim
4001,scale-free,window,qwen3.5-9b,euthanasia,,,,,,,0.0,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-9b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__model-qwen3.5-9b,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__model-qwen3.5-9b/seed_4001/run/probe_events.jsonl.gz,chrono
4002,scale-free,window,qwen3.5-9b,euthanasia,,,,,,,0.0625,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-9b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__model-qwen3.5-9b,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__model-qwen3.5-9b/seed_4002/run/probe_events.jsonl.gz,chrono
4004,scale-free,window,qwen3.5-9b,euthanasia,,,,,,,0.0,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-9b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__model-qwen3.5-9b,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__model-qwen3.5-9b/seed_4004/run/probe_events.jsonl.gz,chrono
4005,scale-free,window,qwen3.5-9b,euthanasia,,,,,,,0.0,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-9b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__model-qwen3.5-9b,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__model-qwen3.5-9b/seed_4005/run/probe_events.jsonl.gz,chrono
4001,scale-free,window,qwen3.5-9b,euthanasia,,,,,,,-0.0625,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-9b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-sim__graph_file-scale-free__model-qwen3.5-9b,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__model-qwen3.5-9b/seed_4001/run/probe_events.jsonl.gz,stance-sim
4002,scale-free,window,qwen3.5-9b,euthanasia,,,,,,,0.0625,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-9b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-sim__graph_file-scale-free__model-qwen3.5-9b,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__model-qwen3.5-9b/seed_4002/run/probe_events.jsonl.gz,stance-sim
4003,scale-free,window,qwen3.5-9b,euthanasia,,,,,,,0.0,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-9b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-sim__graph_file-scale-free__model-qwen3.5-9b,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__model-qwen3.5-9b/seed_4003/run/probe_events.jsonl.gz,stance-sim
4004,scale-free,window,qwen3.5-9b,euthanasia,,,,,,,-0.125,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-9b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-sim__graph_file-scale-free__model-qwen3.5-9b,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__model-qwen3.5-9b/seed_4004/run/probe_events.jsonl.gz,stance-sim
4005,scale-free,window,qwen3.5-9b,euthanasia,,,,,,,0.0,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-9b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-stance-sim__graph_file-scale-free__model-qwen3.5-9b,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__model-qwen3.5-9b/seed_4005/run/probe_events.jsonl.gz,stance-sim
4001,scale-free,window,qwen3.5-9b,euthanasia,,,,,,,0.125,exposure_rule=recsys|graph_file=scale-free|memory_architecture=window|model=qwen3.5-9b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-scale-free__model-qwen3.5-9b,polarization/sweeps/runs/exposure_rule-recsys__graph_file-scale-free__model-qwen3.5-9b/seed_4001/run/probe_events.jsonl.gz,recsys
4002,scale-free,window,qwen3.5-9b,euthanasia,,,,,,,0.0625,exposure_rule=recsys|graph_file=scale-free|memory_architecture=window|model=qwen3.5-9b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-scale-free__model-qwen3.5-9b,polarization/sweeps/runs/exposure_rule-recsys__graph_file-scale-free__model-qwen3.5-9b/seed_4002/run/probe_events.jsonl.gz,recsys
4004,scale-free,window,qwen3.5-9b,euthanasia,,,,,,,0.0,exposure_rule=recsys|graph_file=scale-free|memory_architecture=window|model=qwen3.5-9b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-scale-free__model-qwen3.5-9b,polarization/sweeps/runs/exposure_rule-recsys__graph_file-scale-free__model-qwen3.5-9b/seed_4004/run/probe_events.jsonl.gz,recsys
4005,scale-free,window,qwen3.5-9b,euthanasia,,,,,,,-0.0625,exposure_rule=recsys|graph_file=scale-free|memory_architecture=window|model=qwen3.5-9b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-recsys__graph_file-scale-free__model-qwen3.5-9b,polarization/sweeps/runs/exposure_rule-recsys__graph_file-scale-free__model-qwen3.5-9b/seed_4005/run/probe_events.jsonl.gz,recsys
4001,scale-free,window,qwen3.5-4b,euthanasia,,,,,,,0.0625,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-4b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__model-qwen3.5-4b,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__model-qwen3.5-4b/seed_4001/run/probe_events.jsonl.gz,chrono
4002,scale-free,window,qwen3.5-4b,euthanasia,,,,,,,-0.0625,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-4b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__model-qwen3.5-4b,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__model-qwen3.5-4b/seed_4002/run/probe_events.jsonl.gz,chrono
4003,scale-free,window,qwen3.5-4b,euthanasia,,,,,,,-0.1875,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-4b|topic=euthanasia,Z4,h4_credulity,default_grid,default,exposure_rule-chrono__graph_file-scale-free__model-qwen3.5-4b,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__model-qwen3.5-4b/seed_4003/run/probe_events.jsonl.gz,chrono
